SnapshotDate,StoreID,ProductID,OnHandUnits,ReorderPoint,StockoutFlag
2024-08-19,25,245,16,37,0
2024-09-24,27,166,166,49,0
2024-05-06,24,356,60,30,0
2024-03-24,19,198,195,32,0
2024-04-10,14,205,140,35,0
2024-10-29,16,279,187,33,0
2024-01-25,19,276,28,48,0
2024-02-02,14,212,77,52,0
2024-08-16,6,290,102,11,0
2024-07-29,16,331,193,59,0
2024-05-25,18,321,190,45,0
2024-09-02,11,356,144,32,0
2024-06-24,15,370,203,13,0
2024-01-12,23,242,190,23,0
2024-06-28,23,209,34,15,0
2024-10-31,10,197,153,48,0
2024-10-14,28,328,223,29,0
2024-08-26,20,347,206,57,0
2024-05-23,10,13,12,56,0
2024-05-22,5,261,245,20,0
2024-09-03,2,254,236,56,0
2024-06-09,15,183,65,42,0
2024-03-17,2,86,242,37,0
2024-05-27,25,226,243,29,0
2024-05-21,28,158,161,48,0
2024-05-28,2,132,51,31,0
2024-02-27,19,390,3,53,0
2024-09-11,20,121,63,31,0
2024-10-12,24,345,128,19,0
2024-03-21,8,354,55,22,0
2024-10-03,9,171,180,53,0
2024-02-09,6,335,134,53,0
2024-02-29,23,49,168,12,0
2024-11-28,9,313,184,31,0
2024-02-29,23,201,237,36,0
2024-05-04,22,155,162,26,0
2024-04-24,9,11,36,39,0
2024-08-29,7,159,59,46,0
2024-03-12,4,235,112,13,0
2024-09-12,1,377,96,42,0
2024-05-18,3,32,240,15,0
2024-06-03,10,318,187,43,0
2024-04-09,13,241,66,10,0
2024-03-15,19,107,228,40,0
2024-12-24,26,128,104,52,0
2024-08-17,23,217,189,30,0
2024-01-20,2,360,157,54,0
2024-08-04,7,28,144,25,0
2024-12-03,24,392,25,59,0
2024-06-14,19,265,207,59,0
2024-01-16,9,152,69,50,0
2024-08-21,9,27,162,51,0
2024-10-13,13,249,40,46,0
2024-10-04,11,174,42,54,0
2024-09-24,27,95,22,42,0
2024-04-27,16,369,212,36,0
2024-05-20,15,86,127,32,0
2024-06-03,6,271,77,15,0
2024-07-26,17,206,225,37,0
2024-08-03,29,303,98,53,0
2024-10-13,1,143,38,57,0
2024-06-22,4,379,213,45,0
2024-01-22,21,278,235,29,0
2024-08-26,1,300,189,14,0
2024-09-02,20,138,236,23,0
2024-04-25,17,233,64,19,0
2024-10-07,21,336,28,23,0
2024-07-13,14,26,143,23,0
2024-11-05,16,340,164,28,0
2024-02-21,9,115,190,25,0
2024-09-01,4,353,141,58,0
2024-10-10,16,235,166,54,0
2024-09-22,1,288,115,45,0
2024-08-30,11,335,182,33,0
2024-12-11,18,41,193,32,0
2024-11-28,17,341,65,53,0
2024-03-19,20,359,224,39,0
2024-04-11,1,113,59,21,0
2024-02-08,2,271,228,37,0
2024-10-13,20,223,243,55,0
2024-07-29,23,227,199,44,0
2024-10-30,26,93,106,13,0
2024-05-08,25,345,124,37,0
2024-01-19,1,45,33,56,0
2024-10-19,24,357,167,22,0
2024-09-27,14,94,143,10,0
2024-01-29,17,148,135,49,0
2024-02-11,29,138,168,11,0
2024-01-12,17,199,114,47,0
2024-10-09,27,50,199,38,0
2024-05-31,12,318,110,34,0
2024-04-02,17,370,113,50,0
2024-05-01,19,71,13,59,0
2024-02-08,20,96,38,11,0
2024-02-14,6,376,228,55,0
2024-05-24,20,249,190,29,0
2024-06-17,20,28,44,36,0
2024-09-10,28,257,28,39,0
2024-04-23,4,58,55,36,0
2024-09-27,20,379,23,11,0
2024-01-08,26,47,137,54,0
2024-07-01,7,320,186,22,0
2024-07-31,1,201,124,48,0
2024-04-04,30,125,203,58,0
2024-04-01,9,136,103,57,0
2024-06-20,28,272,151,11,0
2024-06-08,7,163,223,22,0
2024-04-21,19,212,198,36,0
2024-09-02,17,202,247,48,0
2024-03-14,4,56,102,53,0
2024-10-19,4,190,149,16,0
2024-07-14,6,153,242,25,0
2024-04-11,29,180,217,51,0
2024-06-27,28,152,241,38,0
2024-05-16,27,284,112,12,0
2024-10-04,15,147,242,12,0
2024-06-18,18,52,48,57,0
2024-11-10,28,249,226,52,0
2024-12-10,15,96,98,22,0
2024-02-24,20,265,26,38,0
2024-01-15,14,185,112,56,0
2024-04-03,4,52,194,20,0
2024-10-27,4,299,201,12,0
2024-06-17,28,398,136,26,0
2024-07-04,3,232,131,26,0
2024-03-28,21,61,126,24,0
2024-12-23,16,174,106,34,0
2024-12-15,8,218,109,51,0
2024-12-27,13,207,176,51,0
2024-08-12,3,238,7,41,0
2024-10-10,7,147,0,49,1
2024-06-19,3,168,202,36,0
2024-11-25,1,12,53,37,0
2024-01-12,26,369,130,38,0
2024-04-16,8,261,144,17,0
2024-11-25,19,116,102,34,0
2024-06-07,9,1,70,20,0
2024-05-02,15,225,30,38,0
2024-10-28,7,338,55,37,0
2024-11-15,20,106,93,20,0
2024-09-25,5,232,95,17,0
2024-04-10,1,173,228,55,0
2024-08-25,8,245,82,32,0
2024-01-12,24,376,86,45,0
2024-12-30,19,318,103,50,0
2024-11-05,28,61,48,45,0
2024-03-10,3,117,185,58,0
2024-05-26,4,198,70,57,0
2024-01-05,28,372,143,40,0
2024-04-11,28,25,204,35,0
2024-01-07,24,302,70,32,0
2024-10-05,29,166,189,27,0
2024-04-23,29,109,140,16,0
2024-01-29,16,200,175,28,0
2024-07-02,3,137,207,32,0
2024-08-05,4,149,81,59,0
2024-01-14,20,375,44,38,0
2024-05-16,7,223,185,11,0
2024-12-02,13,189,39,22,0
2024-06-10,7,101,192,55,0
2024-11-30,18,352,204,48,0
2024-10-11,26,160,32,48,0
2024-01-05,7,241,180,26,0
2024-06-23,9,398,61,46,0
2024-12-17,28,370,236,49,0
2024-07-30,16,330,126,50,0
2024-05-11,22,71,110,27,0
2024-02-09,30,49,7,53,0
2024-02-13,23,208,147,49,0
2024-10-26,10,40,234,58,0
2024-05-15,10,112,89,28,0
2024-09-20,1,10,180,38,0
2024-03-15,13,289,168,10,0
2024-11-06,22,277,72,51,0
2024-12-23,21,95,121,30,0
2024-05-18,8,142,52,25,0
2024-11-23,13,153,171,38,0
2024-10-06,26,245,59,36,0
2024-07-04,2,6,102,47,0
2024-07-30,21,273,190,20,0
2024-03-03,21,9,175,27,0
2024-01-30,24,112,32,34,0
2024-05-17,13,143,14,34,0
2024-07-10,20,141,137,11,0
2024-07-21,19,362,9,36,0
2024-05-29,5,298,121,33,0
2024-11-12,26,164,231,12,0
2024-08-05,18,351,196,24,0
2024-09-04,30,350,89,10,0
2024-11-23,1,120,226,32,0
2024-08-08,11,142,83,54,0
2024-08-14,12,351,247,48,0
2024-03-28,19,198,73,32,0
2024-03-25,17,58,206,29,0
2024-08-07,14,349,71,47,0
2024-07-08,17,173,19,37,0
2024-08-22,20,340,118,16,0
2024-08-10,15,163,54,10,0
2024-10-31,11,322,11,39,0
2024-05-30,17,72,205,33,0
2024-08-27,29,129,7,56,0
2024-08-08,2,14,54,55,0
2024-07-05,19,1,220,32,0
2024-08-28,26,77,243,53,0
2024-04-29,9,350,212,34,0
2024-11-28,8,145,61,38,0
2024-03-16,4,247,85,12,0
2024-01-28,3,177,43,19,0
2024-05-06,26,378,132,14,0
2024-08-30,23,309,178,29,0
2024-04-16,23,332,185,49,0
2024-03-18,14,227,160,41,0
2024-02-09,18,36,33,21,0
2024-01-23,22,298,99,15,0
2024-12-18,5,235,152,10,0
2024-10-20,23,157,23,54,0
2024-05-25,22,9,230,44,0
2024-10-03,13,390,199,17,0
2024-08-31,12,273,94,28,0
2024-01-02,17,381,65,21,0
2024-05-20,2,7,138,12,0
2024-12-17,7,399,40,54,0
2024-11-11,6,118,64,46,0
2024-02-26,1,192,97,59,0
2024-01-23,4,79,235,51,0
2024-10-23,30,163,78,20,0
2024-04-16,10,138,170,43,0
2024-05-23,26,245,247,22,0
2024-12-12,25,338,69,30,0
2024-12-25,18,268,208,54,0
2024-09-25,9,298,199,15,0
2024-09-18,17,353,218,15,0
2024-09-14,28,144,121,48,0
2024-06-06,22,215,0,16,1
2024-05-21,30,310,52,13,0
2024-11-18,2,188,174,24,0
2024-11-22,18,175,63,16,0
2024-12-25,9,283,182,33,0
2024-08-22,2,33,189,31,0
2024-09-21,7,134,127,25,0
2024-05-13,30,252,171,10,0
2024-03-02,8,242,41,56,0
2024-12-14,26,248,89,26,0
2024-11-22,27,322,98,12,0
2024-05-19,22,148,225,17,0
2024-05-05,23,9,80,39,0
2024-02-01,17,171,184,25,0
2024-12-28,21,387,135,16,0
2024-11-30,3,40,30,40,0
2024-07-25,26,83,197,30,0
2024-12-06,13,143,149,49,0
2024-10-03,21,315,212,15,0
2024-07-23,26,18,217,11,0
2024-08-20,9,31,183,32,0
2024-02-15,6,305,178,43,0
2024-12-12,18,144,37,21,0
2024-11-21,21,327,146,50,0
2024-10-03,20,346,109,27,0
2024-01-23,10,227,195,28,0
2024-01-19,19,336,63,24,0
2024-10-27,22,375,203,30,0
2024-07-29,1,210,80,46,0
2024-06-10,29,367,31,10,0
2024-03-05,30,195,187,29,0
2024-01-26,5,70,76,20,0
2024-04-23,20,226,5,41,0
2024-07-19,23,332,172,45,0
2024-10-17,26,167,129,44,0
2024-04-06,10,26,90,12,0
2024-07-25,30,67,169,53,0
2024-05-10,22,286,74,16,0
2024-07-05,5,232,37,28,0
2024-11-30,21,138,128,49,0
2024-06-07,21,341,118,36,0
2024-01-03,10,51,246,59,0
2024-09-13,23,183,124,43,0
2024-01-16,26,94,208,32,0
2024-11-21,15,245,203,57,0
2024-12-01,20,185,246,13,0
2024-12-05,12,181,231,23,0
2024-01-06,10,246,111,34,0
2024-12-18,30,262,212,24,0
2024-02-27,3,259,215,38,0
2024-11-01,25,250,141,36,0
2024-09-22,1,41,204,25,0
2024-03-16,10,206,69,32,0
2024-08-04,15,361,41,55,0
2024-11-02,21,58,39,21,0
2024-06-27,18,142,184,13,0
2024-12-13,17,373,21,29,0
2024-04-30,17,142,90,58,0
2024-11-22,9,12,108,28,0
2024-06-23,21,225,20,33,0
2024-06-09,27,29,8,43,0
2024-03-30,17,212,210,49,0
2024-11-04,21,162,3,43,0
2024-06-27,2,116,131,27,0
2024-12-08,21,395,78,52,0
2024-04-30,21,398,57,24,0
2024-01-02,21,236,115,58,0
2024-04-07,6,357,46,44,0
2024-07-30,12,193,159,30,0
2024-10-04,2,53,150,27,0
2024-07-23,19,183,239,51,0
2024-12-03,2,244,160,14,0
2024-04-23,19,135,33,12,0
2024-03-05,30,221,62,56,0
2024-03-07,29,304,21,46,0
2024-01-28,2,386,194,24,0
2024-02-07,16,176,88,22,0
2024-11-30,6,309,40,28,0
2024-04-05,1,77,75,35,0
2024-01-16,9,148,36,33,0
2024-04-04,20,359,139,56,0
2024-07-31,16,281,152,56,0
2024-07-31,2,191,183,38,0
2024-02-01,15,175,100,43,0
2024-12-11,21,263,79,31,0
2024-01-19,17,66,23,28,0
2024-01-13,16,376,206,15,0
2024-05-19,15,57,51,22,0
2024-08-10,30,228,215,16,0
2024-05-21,11,318,38,53,0
2024-07-16,4,353,36,58,0
2024-11-04,15,343,153,53,0
2024-12-16,17,74,10,50,0
2024-10-20,13,323,106,41,0
2024-06-03,5,174,241,29,0
2024-01-14,26,364,16,30,0
2024-12-29,7,152,163,11,0
2024-01-15,19,338,183,39,0
2024-03-08,30,312,241,53,0
2024-11-05,11,176,234,23,0
2024-08-16,29,250,89,12,0
2024-04-01,15,282,63,39,0
2024-11-16,25,104,89,48,0
2024-10-09,20,2,19,14,0
2024-07-11,1,102,51,59,0
2024-12-02,16,169,133,42,0
2024-01-04,16,319,172,31,0
2024-12-25,24,63,71,21,0
2024-11-13,15,266,14,35,0
2024-01-16,29,374,222,19,0
2024-12-10,18,14,74,37,0
2024-09-15,16,174,39,24,0
2024-09-13,16,17,9,13,0
2024-07-22,17,316,154,42,0
2024-03-05,14,37,99,47,0
2024-01-16,10,162,228,49,0
2024-01-08,18,39,238,31,0
2024-10-15,5,107,237,22,0
2024-01-25,6,248,161,28,0
2024-01-01,15,324,165,40,0
2024-08-01,4,310,158,16,0
2024-09-03,13,157,14,22,0
2024-11-06,30,299,154,38,0
2024-02-20,24,140,185,33,0
2024-09-27,1,185,190,39,0
2024-05-19,24,233,126,35,0
2024-01-29,24,349,172,51,0
2024-06-30,4,131,105,16,0
2024-10-30,22,212,121,33,0
2024-10-30,25,188,141,18,0
2024-07-18,18,127,219,56,0
2024-07-12,4,86,111,32,0
2024-02-29,15,63,209,44,0
2024-08-30,20,357,124,18,0
2024-04-16,2,293,160,30,0
2024-09-26,19,1,149,20,0
2024-02-16,23,43,217,24,0
2024-02-21,15,136,70,41,0
2024-03-22,22,20,38,26,0
2024-07-05,20,11,167,23,0
2024-09-16,3,293,88,42,0
2024-10-17,16,130,78,45,0
2024-09-08,12,248,217,14,0
2024-12-05,4,131,124,30,0
2024-05-13,24,329,18,21,0
2024-03-30,19,126,210,40,0
2024-08-31,13,99,32,39,0
2024-08-04,25,171,75,25,0
2024-07-22,28,257,71,32,0
2024-12-29,2,225,149,28,0
2024-10-18,18,143,162,28,0
2024-01-30,4,392,30,45,0
2024-09-24,13,230,10,51,0
2024-05-22,9,270,16,28,0
2024-09-02,23,284,224,42,0
2024-04-07,10,85,98,25,0
2024-03-30,18,198,133,18,0
2024-10-16,4,10,54,35,0
2024-12-13,27,79,77,19,0
2024-11-23,9,81,163,16,0
2024-05-20,18,159,163,24,0
2024-08-31,6,180,172,59,0
2024-06-03,24,323,10,34,0
2024-07-18,13,388,118,48,0
2024-05-16,2,143,174,53,0
2024-02-05,20,20,121,42,0
2024-09-28,1,206,224,20,0
2024-02-24,21,391,29,42,0
2024-12-21,3,104,122,38,0
2024-01-23,11,317,161,44,0
2024-07-08,25,301,232,18,0
2024-02-02,4,98,148,12,0
2024-10-05,30,76,166,12,0
2024-05-24,1,117,12,22,0
2024-08-10,10,338,162,22,0
2024-09-09,13,184,247,36,0
2024-07-05,9,47,20,21,0
2024-06-27,19,115,134,36,0
2024-03-02,18,223,71,14,0
2024-11-29,16,218,248,52,0
2024-11-21,9,74,235,57,0
2024-03-16,5,228,5,24,0
2024-02-22,28,127,209,49,0
2024-04-12,16,232,151,24,0
2024-08-18,16,73,141,54,0
2024-05-15,28,21,57,57,0
2024-08-16,28,257,101,45,0
2024-11-27,7,295,62,48,0
2024-08-24,21,396,134,36,0
2024-01-26,10,158,8,26,0
2024-02-28,1,270,213,25,0
2024-04-06,23,90,97,24,0
2024-11-01,30,201,96,57,0
2024-10-21,13,266,248,33,0
2024-11-10,27,150,237,21,0
2024-11-22,30,152,168,45,0
2024-08-12,19,394,162,29,0
2024-06-17,30,3,18,59,0
2024-04-04,15,213,165,30,0
2024-08-04,18,316,29,18,0
2024-05-20,19,377,91,34,0
2024-04-17,25,35,169,36,0
2024-09-15,10,83,211,55,0
2024-07-25,12,149,209,22,0
2024-02-09,24,191,81,30,0
2024-04-25,22,244,208,53,0
2024-04-19,12,68,37,48,0
2024-01-08,25,230,134,20,0
2024-03-06,22,254,205,49,0
2024-09-19,26,36,243,47,0
2024-11-22,30,328,233,54,0
2024-10-28,22,264,121,14,0
2024-03-27,19,313,162,44,0
2024-08-13,17,133,168,19,0
2024-12-14,7,244,191,36,0
2024-01-23,13,242,154,26,0
2024-02-09,22,253,131,43,0
2024-09-07,1,102,85,57,0
2024-07-17,12,112,99,10,0
2024-10-10,1,352,60,13,0
2024-03-04,3,322,223,29,0
2024-07-06,7,140,137,49,0
2024-03-09,23,20,32,21,0
2024-12-24,13,83,218,52,0
2024-05-13,26,223,48,40,0
2024-05-01,23,209,49,33,0
2024-03-22,13,348,88,16,0
2024-09-06,22,76,120,41,0
2024-01-19,7,26,199,30,0
2024-05-23,3,233,153,25,0
2024-09-08,13,35,19,49,0
2024-10-31,22,297,23,49,0
2024-03-26,9,263,114,42,0
2024-12-19,12,248,65,51,0
2024-04-18,7,5,160,44,0
2024-06-09,6,280,158,35,0
2024-06-06,10,138,127,36,0
2024-07-18,13,32,144,44,0
2024-01-23,27,216,12,27,0
2024-12-29,25,198,103,44,0
2024-10-23,4,2,111,42,0
2024-02-07,26,9,50,54,0
2024-03-24,28,165,47,24,0
2024-04-28,18,365,100,39,0
2024-03-21,27,135,9,22,0
2024-07-08,11,81,39,46,0
2024-05-20,5,240,50,30,0
2024-03-30,18,176,161,30,0
2024-07-08,8,97,113,36,0
2024-01-09,4,42,143,28,0
2024-01-12,19,75,174,35,0
2024-02-04,18,310,20,36,0
2024-09-23,19,190,87,57,0
2024-05-03,25,214,139,40,0
2024-12-11,29,149,8,20,0
2024-02-14,29,367,204,14,0
2024-11-30,9,176,74,20,0
2024-09-02,25,58,13,22,0
2024-05-15,11,287,241,20,0
2024-12-18,28,160,244,25,0
2024-11-03,13,253,97,16,0
2024-06-18,13,273,193,44,0
2024-01-20,28,335,4,48,0
2024-09-11,13,328,198,13,0
2024-08-18,9,283,208,30,0
2024-07-20,6,120,239,52,0
2024-08-05,19,377,200,40,0
2024-08-03,19,22,135,24,0
2024-04-07,7,140,213,26,0
2024-12-06,16,17,187,21,0
2024-05-07,19,357,28,55,0
2024-05-18,13,317,156,53,0
2024-12-19,12,24,115,36,0
2024-01-15,8,35,41,28,0
2024-07-08,27,159,55,51,0
2024-05-11,1,101,162,40,0
2024-08-15,6,387,211,57,0
2024-06-14,20,96,93,35,0
2024-02-26,11,85,170,17,0
2024-05-08,26,364,229,25,0
2024-12-05,22,180,125,26,0
2024-11-01,9,321,236,18,0
2024-03-29,23,187,144,17,0
2024-09-22,13,137,109,55,0
2024-09-30,9,252,168,30,0
2024-08-11,9,54,116,25,0
2024-03-19,30,101,122,34,0
2024-05-11,28,111,32,27,0
2024-04-29,14,95,3,24,0
2024-10-10,10,156,196,33,0
2024-12-22,28,345,34,15,0
2024-05-18,16,92,91,27,0
2024-07-30,14,46,132,23,0
2024-03-19,1,347,74,53,0
2024-08-19,16,244,44,56,0
2024-01-22,26,75,226,51,0
2024-09-27,4,116,6,32,0
2024-10-09,20,172,183,18,0
2024-09-17,11,273,151,11,0
2024-06-12,8,375,158,24,0
2024-09-11,17,238,245,16,0
2024-03-08,18,193,18,15,0
2024-02-29,29,89,40,26,0
2024-04-17,27,137,67,15,0
2024-10-31,9,140,11,35,0
2024-03-11,6,290,21,44,0
2024-03-23,21,327,224,11,0
2024-09-13,17,118,234,55,0
2024-02-01,30,235,162,56,0
2024-07-09,9,63,112,17,0
2024-12-27,20,19,30,33,0
2024-05-20,19,137,28,19,0
2024-02-09,22,383,85,20,0
2024-08-10,16,2,129,43,0
2024-09-18,7,389,76,28,0
2024-09-09,25,73,53,36,0
2024-08-02,15,16,87,15,0
2024-08-31,27,308,185,44,0
2024-06-20,18,346,144,27,0
2024-09-06,3,383,160,53,0
2024-10-20,8,305,189,32,0
2024-12-22,3,342,66,25,0
2024-07-03,1,190,7,33,0
2024-09-11,6,173,58,37,0
2024-04-19,2,137,83,55,0
2024-12-02,9,109,209,27,0
2024-11-24,2,152,123,52,0
2024-12-13,19,42,145,40,0
2024-03-03,23,46,145,48,0
2024-05-15,15,393,196,20,0
2024-12-26,1,397,154,51,0
2024-05-28,19,60,39,11,0
2024-09-14,12,159,199,22,0
2024-01-12,22,102,136,49,0
2024-07-31,25,45,5,53,0
2024-04-14,21,389,2,31,0
2024-04-11,7,183,175,54,0
2024-10-16,18,359,33,25,0
2024-10-30,11,43,46,35,0
2024-01-12,18,172,188,48,0
2024-07-31,1,198,132,27,0
2024-11-16,7,309,166,52,0
2024-05-12,2,240,224,19,0
2024-10-03,2,128,106,28,0
2024-12-06,26,1,56,57,0
2024-12-24,7,223,79,21,0
2024-03-29,5,329,24,37,0
2024-11-28,14,132,245,40,0
2024-08-03,17,60,31,46,0
2024-08-23,15,46,224,17,0
2024-08-04,14,56,174,33,0
2024-11-23,17,379,229,38,0
2024-10-27,21,138,196,32,0
2024-08-14,17,371,49,33,0
2024-10-01,26,386,225,37,0
2024-01-07,17,251,189,56,0
2024-09-01,1,136,192,33,0
2024-12-28,23,186,111,36,0
2024-12-02,15,327,177,29,0
2024-08-25,27,197,127,28,0
2024-12-18,18,189,190,55,0
2024-06-10,30,295,121,59,0
2024-04-30,12,333,144,48,0
2024-02-16,20,203,221,39,0
2024-03-23,24,75,161,28,0
2024-02-19,20,22,110,21,0
2024-02-29,9,3,74,56,0
2024-06-03,18,158,141,20,0
2024-02-16,15,36,58,12,0
2024-09-30,19,296,121,43,0
2024-04-06,17,178,209,26,0
2024-08-30,30,86,37,29,0
2024-07-03,19,356,199,19,0
2024-01-10,17,372,67,10,0
2024-06-09,6,343,35,57,0
2024-04-06,9,116,55,34,0
2024-11-22,20,159,95,54,0
2024-05-30,18,314,248,14,0
2024-05-04,6,308,122,58,0
2024-11-07,22,394,228,26,0
2024-01-23,22,306,35,21,0
2024-09-13,24,192,208,41,0
2024-12-30,14,91,214,37,0
2024-05-11,16,316,177,12,0
2024-11-19,30,174,0,41,1
2024-03-02,27,175,160,36,0
2024-01-01,5,210,77,23,0
2024-01-17,19,323,37,58,0
2024-05-04,11,173,238,10,0
2024-05-24,29,355,76,29,0
2024-08-29,23,95,216,40,0
2024-09-24,30,275,140,46,0
2024-11-03,18,375,98,55,0
2024-03-06,28,30,157,11,0
2024-06-29,5,317,233,27,0
2024-05-26,29,378,189,53,0
2024-08-27,7,47,203,10,0
2024-04-23,4,384,97,22,0
2024-06-19,21,96,209,45,0
2024-10-16,23,11,1,13,0
2024-01-08,22,42,130,26,0
2024-05-01,8,96,149,43,0
2024-06-21,10,24,231,40,0
2024-02-12,17,27,234,45,0
2024-10-28,12,358,48,12,0
2024-01-26,23,270,40,52,0
2024-05-08,13,161,84,20,0
2024-05-16,20,351,12,41,0
2024-01-31,2,326,244,53,0
2024-09-01,28,398,200,50,0
2024-02-29,13,318,142,13,0
2024-04-08,25,294,223,43,0
2024-02-25,3,248,238,43,0
2024-08-15,22,223,164,39,0
2024-03-04,24,50,98,54,0
2024-05-16,28,303,1,42,0
2024-05-19,28,40,247,27,0
2024-05-21,9,217,22,24,0
2024-05-21,20,203,94,14,0
2024-03-01,21,290,173,18,0
2024-08-23,7,313,21,53,0
2024-10-03,26,209,222,45,0
2024-02-15,16,172,63,47,0
2024-06-22,12,319,185,32,0
2024-04-04,1,313,109,22,0
2024-01-08,23,162,138,55,0
2024-04-12,8,177,47,56,0
2024-04-21,22,126,246,57,0
2024-08-31,17,133,32,17,0
2024-10-14,2,119,78,15,0
2024-05-24,16,1,154,14,0
2024-04-30,12,129,141,24,0
2024-04-06,19,84,214,30,0
2024-03-25,27,151,232,21,0
2024-05-15,21,185,47,12,0
2024-05-08,4,311,209,44,0
2024-11-10,10,272,4,57,0
2024-05-06,25,14,128,50,0
2024-05-29,5,112,8,35,0
2024-07-04,4,197,105,48,0
2024-06-05,29,248,186,30,0
2024-11-13,15,167,247,25,0
2024-05-07,25,216,4,46,0
2024-09-16,14,127,158,24,0
2024-06-09,4,152,197,55,0
2024-05-21,21,140,164,42,0
2024-08-18,13,363,240,20,0
2024-06-19,18,335,122,14,0
2024-11-28,23,8,123,36,0
2024-09-04,6,267,153,50,0
2024-06-10,4,159,116,47,0
2024-01-04,3,212,184,40,0
2024-11-16,21,148,58,34,0
2024-12-23,27,101,96,19,0
2024-02-17,8,288,121,10,0
2024-05-05,3,69,171,42,0
2024-02-22,27,199,27,43,0
2024-11-24,25,243,148,16,0
2024-05-14,8,63,30,13,0
2024-06-11,27,248,26,12,0
2024-03-04,6,248,54,20,0
2024-05-08,17,340,218,45,0
2024-04-03,18,258,143,27,0
2024-03-21,21,307,144,38,0
2024-03-16,5,246,36,17,0
2024-01-10,20,32,52,16,0
2024-02-02,25,341,58,47,0
2024-06-05,17,363,192,18,0
2024-05-09,28,353,126,13,0
2024-12-25,19,383,46,29,0
2024-10-27,8,249,238,43,0
2024-03-17,28,47,198,45,0
2024-06-06,19,288,62,57,0
2024-01-09,29,281,181,41,0
2024-07-23,3,378,228,52,0
2024-07-22,6,222,169,41,0
2024-12-12,3,79,153,59,0
2024-05-23,1,92,40,36,0
2024-12-24,29,237,3,50,0
2024-07-02,1,77,123,44,0
2024-12-25,17,346,48,31,0
2024-12-11,29,188,190,29,0
2024-03-05,20,176,238,38,0
2024-02-22,4,387,175,26,0
2024-06-17,25,203,205,36,0
2024-11-30,20,24,121,47,0
2024-04-14,20,209,210,53,0
2024-01-30,25,220,70,35,0
2024-02-25,23,377,2,39,0
2024-11-19,21,114,70,34,0
2024-10-24,14,180,53,43,0
2024-07-15,22,284,178,47,0
2024-10-19,30,236,86,29,0
2024-01-17,29,251,165,10,0
2024-05-02,26,70,194,45,0
2024-12-14,3,68,144,51,0
2024-05-30,1,348,52,28,0
2024-05-22,16,13,109,43,0
2024-12-14,3,226,18,45,0
2024-03-14,8,85,231,53,0
2024-04-07,27,76,238,49,0
2024-07-20,27,26,159,15,0
2024-11-09,25,228,82,38,0
2024-05-15,16,300,220,20,0
2024-08-19,9,190,215,23,0
2024-10-15,28,222,96,17,0
2024-07-21,30,146,63,21,0
2024-02-26,22,378,221,31,0
2024-02-05,6,235,30,15,0
2024-01-04,19,135,146,14,0
2024-08-15,12,100,105,27,0
2024-02-07,1,391,125,58,0
2024-12-06,23,252,205,43,0
2024-06-01,30,11,173,12,0
2024-10-27,5,337,64,12,0
2024-12-20,12,315,111,17,0
2024-04-05,8,355,72,56,0
2024-06-23,14,394,227,55,0
2024-04-23,7,101,122,21,0
2024-09-19,13,135,239,37,0
2024-10-12,16,222,65,13,0
2024-12-09,4,300,87,31,0
2024-10-05,4,66,223,21,0
2024-04-03,3,282,136,18,0
2024-05-23,15,211,162,45,0
2024-05-11,18,354,21,28,0
2024-01-18,13,295,162,52,0
2024-05-29,3,202,194,40,0
2024-11-20,12,48,248,59,0
2024-06-25,16,45,68,55,0
2024-09-11,25,327,45,37,0
2024-07-13,20,52,174,14,0
2024-02-16,1,365,135,29,0
2024-08-15,25,30,34,24,0
2024-04-02,2,303,209,38,0
2024-05-07,6,312,210,24,0
2024-07-13,1,106,140,29,0
2024-04-20,30,252,63,38,0
2024-04-16,2,299,193,13,0
2024-08-10,29,317,122,57,0
2024-01-21,16,159,235,39,0
2024-12-21,6,290,163,30,0
2024-03-29,30,307,166,59,0
2024-01-08,2,29,232,15,0
2024-06-01,25,69,85,34,0
2024-10-31,5,206,73,30,0
2024-08-28,26,121,210,51,0
2024-10-21,17,347,198,39,0
2024-04-29,7,332,213,28,0
2024-08-30,8,217,197,52,0
2024-08-23,10,373,67,48,0
2024-06-15,29,263,80,13,0
2024-08-21,11,120,213,50,0
2024-12-11,30,199,182,19,0
2024-02-09,19,158,214,59,0
2024-07-01,29,357,92,10,0
2024-10-04,13,66,139,24,0
2024-09-25,23,162,34,58,0
2024-11-21,29,109,237,48,0
2024-01-02,4,204,114,37,0
2024-02-21,24,101,28,55,0
2024-10-30,3,38,75,15,0
2024-10-12,11,203,125,26,0
2024-05-03,28,148,13,34,0
2024-04-20,30,284,141,38,0
2024-08-14,21,334,157,42,0
2024-12-26,29,32,62,57,0
2024-01-25,13,268,34,51,0
2024-04-26,28,345,52,26,0
2024-08-07,12,229,120,10,0
2024-11-13,2,11,79,27,0
2024-12-21,9,4,10,30,0
2024-01-14,23,219,84,11,0
2024-04-05,17,82,101,18,0
2024-01-25,22,260,53,18,0
2024-07-26,16,235,147,54,0
2024-01-09,25,115,191,37,0
2024-08-16,19,244,198,26,0
2024-09-09,25,59,228,54,0
2024-12-17,23,226,179,26,0
2024-12-26,27,58,62,20,0
2024-12-11,8,135,158,47,0
2024-09-08,17,360,134,32,0
2024-11-15,10,226,95,46,0
2024-01-13,21,197,40,32,0
2024-05-04,16,246,44,17,0
2024-08-27,14,190,75,10,0
2024-07-30,30,388,218,11,0
